2025-02-11 12:03:05,374 - INFO - 	count	z_opt	time_spp	time_lp	time_total	ncols	nrows	time_spp_low_res	n_cols_low_res
2025-02-11 12:03:06,314 - INFO - 	1	3710000000007.0	0	0.00017309188842773438	0.9394659996032715	383	633	0.7457869052886963	3
2025-02-11 12:03:07,193 - INFO - 	2	3710000000007.0	0	0.0004620552062988281	1.8181402683258057	386	633	1.427037239074707	6
2025-02-11 12:03:08,154 - INFO - 	3	3640000000016.0	0	0.0007741451263427734	2.7790732383728027	389	633	2.1920437812805176	9
2025-02-11 12:03:09,016 - INFO - 	4	3560000000031.0	0	0.0009610652923583984	3.641759157180786	392	633	2.8593037128448486	12
2025-02-11 12:03:09,876 - INFO - 	5	3560000000028.0	0	0.0012729167938232422	4.501467943191528	395	633	3.5235488414764404	15
2025-02-11 12:03:10,821 - INFO - 	6	3490000000035.0	0	0.0016548633575439453	5.446518659591675	398	633	4.272970676422119	18
2025-02-11 12:03:11,681 - INFO - 	7	3490000000035.0	0	0.0019729137420654297	6.305963754653931	401	633	4.938000679016113	21
2025-02-11 12:03:12,634 - INFO - 	8	3490000000035.0	0	0.0023338794708251953	7.2593138217926025	404	633	5.696048736572266	24
2025-02-11 12:03:13,489 - INFO - 	9	3470000000033.0	0	0.0026748180389404297	8.113586902618408	407	633	6.355641603469849	27
2025-02-11 12:03:14,340 - INFO - 	10	3405000000043.0	0	0.0030236244201660156	8.965005159378052	410	633	7.012115001678467	30
2025-02-11 12:03:15,276 - INFO - 	11	3405000000043.0	0	0.003359556198120117	9.900890827178955	413	633	7.753210783004761	33
2025-02-11 12:03:16,121 - INFO - 	12	3390000000036.0	0	0.003726482391357422	10.745203018188477	416	633	8.401919841766357	36
2025-02-11 12:03:17,058 - INFO - 	13	3320000000052.0	0	0.0039196014404296875	11.682957887649536	419	633	9.144513368606567	39
2025-02-11 12:03:17,900 - INFO - 	14	3290000000065.5	0	0.0042896270751953125	12.524456024169922	422	633	9.791134119033813	42
2025-02-11 12:03:18,762 - INFO - 	15	3233333333409.6675	0	0.0049228668212890625	13.38673210144043	425	633	10.458274602890015	45
2025-02-11 12:03:19,633 - INFO - 	16	3200000000066.0	0	0.005323886871337891	14.257206201553345	428	633	11.134255170822144	48
2025-02-11 12:03:20,574 - INFO - 	17	3200000000066.0	0	0.005675792694091797	15.19851016998291	431	633	11.880500555038452	51
2025-02-11 12:03:21,422 - INFO - 	18	3180000000076.5	0	0.006022930145263672	16.046207189559937	434	633	12.534037590026855	54
2025-02-11 12:03:22,381 - INFO - 	19	3180000000075.998	0	0.006432771682739258	17.005300998687744	437	633	13.298850536346436	57
2025-02-11 12:03:23,246 - INFO - 	20	3120000000090.6675	0	0.007017850875854492	17.87028193473816	440	633	13.969141960144043	60
2025-02-11 12:03:24,100 - INFO - 	21	3120000000090.6675	0	0.007538795471191406	18.724034070968628	443	633	14.627817869186401	63
2025-02-11 12:03:25,052 - INFO - 	22	3100000000093.0005	0	0.007970571517944336	19.675846815109253	446	633	15.384856462478638	66
2025-02-11 12:03:25,902 - INFO - 	23	3100000000093.0005	0	0.008402585983276367	20.525415897369385	449	633	16.04017925262451	69
2025-02-11 12:03:26,828 - INFO - 	24	3096000000093.0	0	0.008844614028930664	21.451725721359253	452	633	16.77154231071472	72
2025-02-11 12:03:27,677 - INFO - 	25	3096000000093.0	0	0.009238481521606445	22.300796508789062	455	633	17.42711615562439	75
2025-02-11 12:03:28,529 - INFO - 	26	3065200000100.161	0	0.00994420051574707	23.15242862701416	458	633	18.08353543281555	78
2025-02-11 12:03:29,461 - INFO - 	27	3020000000110.5	0	0.010668277740478516	24.08448362350464	461	633	18.821327924728394	81
2025-02-11 12:03:30,329 - INFO - 	28	3000000000115.0	0	0.011296272277832031	24.952492475509644	464	633	19.495037317276	84
2025-02-11 12:03:31,171 - INFO - 	29	2990000000109.0	0	0.01194453239440918	25.793524265289307	467	633	20.141448736190796	87
2025-02-11 12:03:32,118 - INFO - 	30	2970526315911.3687	0	0.012518644332885742	26.740551233291626	470	633	20.89167857170105	90
2025-02-11 12:03:32,958 - INFO - 	31	2950000000121.3335	0	0.013102531433105469	27.581083297729492	473	633	21.537261486053467	93
2025-02-11 12:03:33,804 - INFO - 	32	2900000000137.3345	0	0.013724565505981445	28.426555156707764	476	633	22.188305616378784	96
2025-02-11 12:03:34,742 - INFO - 	33	2900000000137.3345	0	0.014235734939575195	29.364050149917603	479	633	22.931933641433716	99
2025-02-11 12:03:35,590 - INFO - 	34	2883333333473.0015	0	0.01516270637512207	30.212189197540283	482	633	23.58531165122986	102
2025-02-11 12:03:36,430 - INFO - 	35	2883333333473.0015	0	0.01579594612121582	31.052170276641846	485	633	24.230401039123535	105
2025-02-11 12:03:37,366 - INFO - 	36	2883333333469.3345	0	0.016386985778808594	31.9882173538208	488	633	24.97215485572815	108
2025-02-11 12:03:38,207 - INFO - 	37	2882000000138.1997	0	0.017058849334716797	32.829402446746826	491	633	25.61887526512146	111
2025-02-11 12:03:39,047 - INFO - 	38	2877647058955.351	0	0.017760753631591797	33.66927623748779	494	633	26.264283657073975	114
2025-02-11 12:03:39,998 - INFO - 	39	2844166666800.3325	0	0.018468856811523438	34.620359897613525	497	633	27.021295309066772	117
2025-02-11 12:03:40,833 - INFO - 	40	2813000000137.785	0	0.019148826599121094	35.454545974731445	500	633	27.66071915626526	120
2025-02-11 12:03:41,674 - INFO - 	41	2800526315929.9204	0	0.020336627960205078	36.29589366912842	503	633	28.306861400604248	123
2025-02-11 12:03:42,633 - INFO - 	42	2753145161441.804	0	0.021260499954223633	37.254674434661865	506	633	29.069664239883423	126
2025-02-11 12:03:43,568 - INFO - 	43	2750000000149.699	0	0.022347450256347656	38.189188718795776	509	633	29.722819089889526	129
2025-02-11 12:03:44,434 - INFO - 	44	2724615384777.229	0	0.02334141731262207	39.05592060089111	512	633	30.39274001121521	132
2025-02-11 12:03:45,285 - INFO - 	45	2665000000170.5	0	0.023955345153808594	39.90680742263794	515	633	31.048142194747925	135
2025-02-11 12:03:46,227 - INFO - 	46	2656818181990.886	0	0.025090456008911133	40.848501682281494	518	633	31.793493509292603	138
2025-02-11 12:03:47,069 - INFO - 	47	2612500000186.7495	0	0.02591848373413086	41.6898398399353	521	633	32.440152406692505	141
2025-02-11 12:03:47,914 - INFO - 	48	2603888889079.7764	0	0.027220487594604492	42.535337686538696	524	633	33.08983540534973	144
2025-02-11 12:03:48,876 - INFO - 	49	2575600000183.7593	0	0.028285741806030273	43.49670672416687	527	633	33.85497570037842	147
2025-02-11 12:03:49,737 - INFO - 	50	2558787878976.272	0	0.029328584671020508	44.35742783546448	530	633	34.52033066749573	150
2025-02-11 12:03:50,683 - INFO - 	51	2539285714478.786	0	0.030602455139160156	45.30399465560913	533	633	35.271666288375854	153
2025-02-11 12:03:51,538 - INFO - 	52	2520000000207.0	0	0.03266549110412598	46.15882658958435	536	633	35.93043375015259	156
2025-02-11 12:03:52,379 - INFO - 	53	2517500000205.502	0	0.03375244140625	46.99941444396973	539	633	36.57623791694641	159
2025-02-11 12:03:53,343 - INFO - 	54	2497500000211.0	0	0.034859418869018555	47.962963819503784	542	633	37.345208168029785	162
2025-02-11 12:03:54,182 - INFO - 	55	2492500000210.5	0	0.03534245491027832	48.802510023117065	545	633	37.99055290222168	165
2025-02-11 12:03:55,034 - INFO - 	56	2465454545668.0303	0	0.03621315956115723	49.654376745224	548	633	38.64757990837097	168
2025-02-11 12:03:55,954 - INFO - 	57	2463076923289.616	0	0.03763008117675781	50.574485778808594	551	633	39.372180223464966	171
