2025-02-13 16:25:25,086 - INFO - 	count	z_opt	time_spp	time_lp	time_total	ncols	nrows	time_spp_low_res	n_cols_low_res
2025-02-13 16:25:26,902 - INFO - 	1	2920000000007.0	0	0.00017690658569335938	1.8160269260406494	303	553	1.6928601264953613	3
2025-02-13 16:25:28,748 - INFO - 	2	2850000000017.0	0	0.0004477500915527344	3.6621768474578857	306	553	3.4067580699920654	6
2025-02-13 16:25:30,527 - INFO - 	3	2850000000009.0	0	0.0007295608520507812	5.440988063812256	309	553	5.055145740509033	9
2025-02-13 16:25:32,359 - INFO - 	4	2815000000017.0	0	0.0010223388671875	7.272926092147827	312	553	6.755983829498291	12
2025-02-13 16:25:34,191 - INFO - 	5	2745000000032.0	0	0.0013003349304199219	9.104559898376465	315	553	8.456604719161987	15
2025-02-13 16:25:35,893 - INFO - 	6	2736666666691.666	0	0.0015914440155029297	10.806524753570557	318	553	10.027968883514404	18
2025-02-13 16:25:37,694 - INFO - 	7	2676666666699.666	0	0.0018961429595947266	12.607903718948364	321	553	11.698964834213257	21
2025-02-13 16:25:39,441 - INFO - 	8	2660000000030.999	0	0.0021982192993164062	14.354703664779663	324	553	13.314861059188843	24
2025-02-13 16:25:41,300 - INFO - 	9	2566666666712.999	0	0.0025169849395751953	16.21354579925537	327	553	15.04347538948059	27
2025-02-13 16:25:43,096 - INFO - 	10	2536666666722.333	0	0.002846956253051758	18.009186506271362	330	553	16.708458185195923	30
2025-02-13 16:25:44,902 - INFO - 	11	2485000000054.5	0	0.0031328201293945312	19.815113306045532	333	553	18.38509225845337	33
2025-02-13 16:25:46,698 - INFO - 	12	2485000000054.5	0	0.0034286975860595703	21.61047911643982	336	553	20.04948139190674	36
2025-02-13 16:25:48,503 - INFO - 	13	2480000000056.0	0	0.003747701644897461	23.416234016418457	339	553	21.724750995635986	39
2025-02-13 16:25:50,273 - INFO - 	14	2435000000056.5	0	0.004038810729980469	25.18612813949585	342	553	23.36441993713379	42
2025-02-13 16:25:51,989 - INFO - 	15	2380000000071.0	0	0.004391908645629883	26.901564121246338	345	553	24.94978904724121	45
