2025-02-08 14:56:27,177 - INFO - 	count	z_opt	time_spp	time_lp	time_total	ncols	nrows	time_spp_low_res	n_cols_low_res
2025-02-08 14:56:31,843 - INFO - 	1	2920000000007.0	0	0.00016880035400390625	4.665879011154175	303	553	4.538256883621216	3
2025-02-08 14:56:36,563 - INFO - 	2	2850000000017.0	0	0.0004467964172363281	9.386374950408936	306	553	9.126029014587402	6
2025-02-08 14:56:41,235 - INFO - 	3	2850000000009.0	0	0.0007278919219970703	14.05837607383728	309	553	13.66698932647705	9
2025-02-08 14:56:45,897 - INFO - 	4	2815000000017.0	0	0.0010259151458740234	18.720005989074707	312	553	18.198085069656372	12
2025-02-08 14:56:50,391 - INFO - 	5	2745000000032.0	0	0.0013201236724853516	23.2141592502594	315	553	22.561801195144653	15
2025-02-08 14:56:54,829 - INFO - 	6	2736666666691.666	0	0.001608133316040039	27.651844263076782	318	553	26.869033575057983	18
2025-02-08 14:56:59,307 - INFO - 	7	2676666666699.666	0	0.0019359588623046875	32.12933135032654	321	553	31.216150760650635	21
2025-02-08 14:57:03,880 - INFO - 	8	2660000000030.999	0	0.0022449493408203125	36.70266032218933	324	553	35.659000635147095	24
2025-02-08 14:57:08,582 - INFO - 	9	2566666666712.999	0	0.0025589466094970703	41.404444217681885	327	553	40.23019552230835	27
2025-02-08 14:57:13,001 - INFO - 	10	2536666666722.333	0	0.0029070377349853516	45.82317018508911	330	553	44.51852083206177	30
2025-02-08 14:57:17,812 - INFO - 	11	2485000000054.5	0	0.003206968307495117	50.634602308273315	333	553	49.19920492172241	33
2025-02-08 14:57:22,302 - INFO - 	12	2485000000054.5	0	0.003503084182739258	55.12384033203125	336	553	53.55792784690857	36
2025-02-08 14:57:26,866 - INFO - 	13	2480000000056.0	0	0.0038268566131591797	59.687729358673096	339	553	57.99126863479614	39
2025-02-08 14:57:31,250 - INFO - 	14	2435000000056.5	0	0.004139900207519531	64.07206559181213	342	553	62.24513840675354	42
2025-02-08 14:57:35,772 - INFO - 	15	2380000000071.0	0	0.004457950592041016	68.59382462501526	345	553	66.63694643974304	45
2025-02-08 14:57:40,167 - INFO - 	16	2380000000071.0	0	0.004641056060791016	72.98859977722168	348	553	70.90170049667358	48
2025-02-08 14:57:44,545 - INFO - 	17	2380000000071.0	0	0.004988908767700195	77.36673069000244	351	553	75.14943075180054	51
2025-02-08 14:57:49,004 - INFO - 	18	2330000000078.0	0	0.0053098201751708984	81.82567358016968	354	553	79.4777398109436	54
2025-02-08 14:57:53,407 - INFO - 	19	2310000000072.0	0	0.005646705627441406	86.2282817363739	357	553	83.74960565567017	57
2025-02-08 14:57:57,613 - INFO - 	20	2310000000072.0	0	0.005964517593383789	90.43436479568481	360	553	87.82525181770325	60
2025-02-08 14:58:02,060 - INFO - 	21	2310000000072.0	0	0.006307125091552734	94.88110661506653	363	553	92.11812353134155	63
2025-02-08 14:58:06,393 - INFO - 	22	2310000000072.0	0	0.006673336029052734	99.2140645980835	366	553	96.32075333595276	66
2025-02-08 14:58:10,482 - INFO - 	23	2310000000072.0	0	0.007029294967651367	103.3030116558075	369	553	100.27975225448608	69
2025-02-08 14:58:14,960 - INFO - 	24	2300000000077.25	0	0.007415294647216797	107.78104138374329	372	553	104.62712717056274	72
2025-02-08 14:58:18,902 - INFO - 	25	2275000000088.5	0	0.008112192153930664	111.7223334312439	375	553	108.43240523338318	75
2025-02-08 14:58:23,034 - INFO - 	26	2215000000101.5	0	0.008513212203979492	115.85438656806946	378	553	112.43110299110413	78
2025-02-08 14:58:26,963 - INFO - 	27	2210000000102.668	0	0.008948087692260742	119.78306531906128	381	553	116.23057293891907	81
2025-02-08 14:58:30,892 - INFO - 	28	2165000000106.75	0	0.009475946426391602	123.71182060241699	384	553	120.02938508987427	84
2025-02-08 14:58:35,032 - INFO - 	29	2145000000111.0	0	0.009921073913574219	127.85155272483826	387	553	124.03929090499878	87
2025-02-08 14:58:39,089 - INFO - 	30	2115000000125.25	0	0.01039886474609375	131.90836477279663	390	553	127.96608638763428	90
2025-02-08 14:58:43,139 - INFO - 	31	2090000000129.0	0	0.010756969451904297	135.95846271514893	393	553	131.88725924491882	93
2025-02-08 14:58:47,148 - INFO - 	32	2090000000129.0	0	0.011116743087768555	139.96713161468506	396	553	135.76702427864075	96
2025-02-08 14:58:51,163 - INFO - 	33	2090000000125.6006	0	0.011552810668945312	143.9823145866394	399	553	139.65267395973206	99
2025-02-08 14:58:55,182 - INFO - 	34	2090000000125.6006	0	0.01214599609375	148.00050735473633	402	553	143.54134368896484	102
2025-02-08 14:58:59,239 - INFO - 	35	2075000000131.5	0	0.012681007385253906	152.05811548233032	405	553	147.46918654441833	105
2025-02-08 14:59:03,380 - INFO - 	36	2071538461670.385	0	0.013247966766357422	156.19866633415222	408	553	151.48053693771362	108
2025-02-08 14:59:07,403 - INFO - 	37	2038571428713.5713	0	0.01373910903930664	160.2220163345337	411	553	155.3739049434662	111
2025-02-08 14:59:11,380 - INFO - 	38	2006666666822.0564	0	0.014533042907714844	164.19783520698547	414	553	159.22035908699036	114
2025-02-08 14:59:15,468 - INFO - 	39	2006666666822.0564	0	0.015171051025390625	168.28583002090454	417	553	163.17900681495667	117
2025-02-08 14:59:19,551 - INFO - 	40	1992500000160.7495	0	0.015740156173706055	172.3690230846405	420	553	167.13307094573975	120
2025-02-08 14:59:23,711 - INFO - 	41	1984166666826.5828	0	0.016422510147094727	176.5293891429901	423	553	171.1633059978485	123
2025-02-08 14:59:27,756 - INFO - 	42	1965000000170.5	0	0.01705479621887207	180.57350611686707	426	553	175.0781147480011	126
2025-02-08 14:59:31,887 - INFO - 	43	1932500000179.0	0	0.017637014389038086	184.70511031150818	429	553	179.08106112480164	129
2025-02-08 14:59:35,933 - INFO - 	44	1932500000179.0	0	0.017987966537475586	188.7506561279297	432	553	182.99804878234863	132
2025-02-08 14:59:40,083 - INFO - 	45	1882500000193.0	0	0.018625736236572266	192.90068817138672	435	553	187.0189929008484	135
2025-02-08 14:59:44,122 - INFO - 	46	1882500000193.0	0	0.019076824188232422	196.939293384552	438	553	190.92881393432617	138
2025-02-08 14:59:48,140 - INFO - 	47	1882500000193.0	0	0.020399808883666992	200.95780539512634	441	553	194.81802463531494	141
2025-02-08 14:59:52,188 - INFO - 	48	1882500000193.0	0	0.021118879318237305	205.00498223304749	444	553	198.73629760742188	144
2025-02-08 14:59:56,053 - INFO - 	49	1853809524003.5713	0	0.021797657012939453	208.86979222297668	447	553	202.47218799591064	147
2025-02-08 14:59:59,908 - INFO - 	50	1841111111311.2214	0	0.022421598434448242	212.72467422485352	450	553	206.19810271263123	150
2025-02-08 15:00:04,159 - INFO - 	51	1836666666870.5415	0	0.023251771926879883	216.9755573272705	453	553	210.31958770751953	153
2025-02-08 15:00:08,348 - INFO - 	52	1818928571637.9644	0	0.024187803268432617	221.16529846191406	456	553	214.38042521476746	156
2025-02-08 15:00:12,346 - INFO - 	53	1802000000217.0005	0	0.02533578872680664	225.16244053840637	459	553	218.24751496315002	159
2025-02-08 15:00:16,231 - INFO - 	54	1801304348042.9133	0	0.026386737823486328	229.04788160324097	462	553	222.0027415752411	162
2025-02-08 15:00:20,134 - INFO - 	55	1798461538677.154	0	0.02813267707824707	232.95099449157715	465	553	225.77551245689392	165
2025-02-08 15:00:23,938 - INFO - 	56	1784720000220.9275	0	0.029004812240600586	236.75433349609375	468	553	229.4501016139984	168
2025-02-08 15:00:27,929 - INFO - 	57	1780000000220.6433	0	0.029929637908935547	240.74576544761658	471	553	233.3125832080841	171
2025-02-08 15:00:31,860 - INFO - 	58	1765000000224.5	0	0.031009674072265625	244.67617440223694	474	553	237.11356234550476	174
2025-02-08 15:00:35,739 - INFO - 	59	1725000000237.0	0	0.03203892707824707	248.55510330200195	477	553	240.86285543441772	177
2025-02-08 15:00:39,580 - INFO - 	60	1725000000237.0	0	0.03260016441345215	252.39645552635193	480	553	244.5752432346344	180
2025-02-08 15:00:43,523 - INFO - 	61	1725000000237.0	0	0.03413820266723633	256.33889746665955	483	553	248.38784432411194	183
